,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
FR_Start,GMT,23:56:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR_Stop,GMT,23:57:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABSP,998.8693237304688,998.8743286132812,998.850830078125,998.8489379882812,998.8521118164062,998.8831787109375,998.8756103515625,998.8671875,998.8803100585938,998.8658447265625,998.8806762695312,998.8837890625,998.8856811523438,998.85302734375,998.8797607421875,998.8656005859375,998.8709106445312,998.884765625,998.8746948242188,998.8740234375,998.847412109375,998.8448486328125,998.8642578125,998.8856811523438,998.8693237304688,998.8778686523438,998.8900756835938,998.875,998.8712158203125,998.8493041992188,998.8709106445312,998.8809814453125,998.8448486328125,998.8674926757812,998.8837890625,998.8595581054688,998.8800048828125,998.8884887695312,998.8624267578125,998.854248046875,998.84326171875,998.8580932617188,998.8546142578125,998.885986328125,998.8721923828125,998.8878784179688,998.8658447265625,998.8884887695312,998.8442993164062,998.8427124023438,998.8502197265625,998.8887939453125,998.8818359375,998.8865966796875,998.857421875,998.87255859375,998.8765258789062,998.8737182617188,998.8897705078125,998.8696899414062,998.858642578125,998.85302734375,998.8862915039062,998.8533325195312,998.885986328125,998.849609375,998.8442993164062,998.8831787109375,998.884765625,998.8743286132812,998.8781127929688,998.8822631835938,998.8652954101562,998.8731079101562,998.8524169921875,998.8800048828125,998.8812866210938,998.875,998.8887939453125,998.8483276367188,998.855224609375,998.8583984375,998.8715209960938,998.8690185546875,998.8869018554688,998.847412109375,998.8611450195312,998.8615112304688,998.847412109375,998.8800048828125,998.8806762695312,998.857421875,998.8561401367188,998.8775634765625,998.8561401367188,998.8558349609375,998.8699951171875,998.8461303710938,998.8499145507812,998.864990234375,998.8511352539062,998.8499145507812,998.8499145507812,998.8884887695312,998.8865966796875,998.8471069335938,998.8753051757812,998.884765625,998.8536376953125,998.8442993164062,998.8637084960938,998.858642578125,998.854248046875,998.8797607421875,998.8759765625,998.868408203125,998.8565673828125,998.8822631835938,998.8533325195312,998.8580932617188,998.8489379882812,998.8568725585938,998.8812866210938,998.87255859375,998.8546142578125,998.8834228515625,998.8634033203125,998.850830078125,998.850830078125,998.847412109375,998.8455200195312,998.8524169921875,998.875,998.8856811523438,998.85498046875,998.8900756835938,998.8818359375,998.8803100585938,998.854248046875,998.8477172851562,998.8577270507812,998.8618774414062,998.8589477539062,998.8524169921875,998.8499145507812,998.8599853515625,998.8828735351562,998.8681030273438,998.885986328125,998.8856811523438,998.8787231445312,998.8517456054688,998.8611450195312,998.8565673828125,998.8862915039062,998.8630981445312,998.8743286132812,998.8759765625,998.8565673828125,998.8621826171875,998.8577270507812,998.8778686523438,998.8837890625,998.8511352539062,998.8812866210938,998.8448486328125,998.8853759765625,998.8533325195312,998.8505249023438,998.8565673828125,998.8605346679688,998.868408203125,998.8865966796875,998.871826171875,998.87255859375,998.8658447265625,998.8790893554688,998.8486328125,998.8781127929688,998.8875732421875,998.8599853515625,998.8668823242188,998.8875732421875,998.84521484375,998.8511352539062,998.847412109375,998.8461303710938,998.8740234375,998.8693237304688,998.871826171875,998.8568725585938,998.850830078125,998.876220703125,998.8533325195312,998.8627319335938,998.8546142578125,998.8637084960938,998.885986328125,998.8781127929688,998.868408203125
Yaw,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359
Pitch,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Roll,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Altitude,-0.0721784778,-0.0721784778,-0.08202099750000001,-0.08202099750000001,-0.08202099750000001,-0.08202099750000001,-0.08202099750000001,-0.08202099750000001,-0.08202099750000001,-0.08202099750000001,-0.0853018374,-0.0853018374,-0.0853018374,-0.0853018374,-0.0853018374,-0.0853018374,-0.0853018374,-0.0853018374,-0.0853018374,-0.1017060369,-0.1017060369,-0.1017060369,-0.1017060369,-0.1017060369,-0.1017060369,-0.1017060369,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.11154855660000002,-0.11154855660000002,-0.11154855660000002,-0.11154855660000002,-0.11154855660000002,-0.11154855660000002,-0.11154855660000002,-0.11154855660000002,-0.11154855660000002,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.11482939650000001,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.10826771670000002,-0.09514435710000001,-0.09514435710000001,-0.09514435710000001,-0.09514435710000001,-0.09514435710000001,-0.09514435710000001,-0.09514435710000001,-0.09514435710000001,-0.09186351720000001,-0.09186351720000001,-0.09186351720000001,-0.09186351720000001,-0.09186351720000001,-0.09186351720000001,-0.09186351720000001,-0.09186351720000001,-0.09186351720000001,-0.0426509187,-0.0426509187,-0.0426509187,-0.0426509187,-0.0426509187,-0.0426509187,-0.0426509187,-0.0426509187,-0.0131233596,-0.0131233596,-0.0131233596,-0.0131233596,-0.0131233596,-0.0131233596,-0.0131233596,-0.0131233596,-0.0131233596,0.0098425197,0.0098425197,0.0098425197,0.0098425197,0.0098425197,0.0098425197,0.0098425197,0.0098425197,0.0098425197,0.0164041995,0.0164041995,0.0164041995,0.0164041995,0.0164041995,0.0164041995,0.0164041995,0.0164041995,0.0164041995,0.0164041995,0.0196850394,0.0196850394,0.0196850394,0.0196850394,0.0196850394,0.0196850394,0.0196850394,0.0196850394,0.032808399,0.032808399,0.032808399,0.032808399,0.032808399,0.032808399,0.032808399,0.032808399,0.032808399,0.032808399,0.0426509187,0.0426509187,0.0426509187,0.0426509187,0.0426509187,0.0426509187,0.0426509187,0.0426509187,0.05577427830000001,0.05577427830000001,0.05577427830000001,0.05577427830000001,0.05577427830000001,0.05577427830000001,0.05577427830000001,0.05577427830000001,0.05577427830000001,0.0623359581,0.0623359581,0.0623359581,0.0623359581,0.0623359581,0.0623359581,0.0623359581,0.0623359581,0.0688976379,0.0688976379,0.0688976379,0.0688976379,0.0688976379,0.0688976379,0.0688976379,0.0688976379,0.0688976379,0.0688976379,0.0853018374,0.0853018374,0.0853018374,0.0853018374,0.0853018374,0.0853018374,0.0853018374,0.0853018374,0.1049868768,0.1049868768,0.1049868768,0.1049868768,0.1049868768,0.1049868768
TAS,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284,0.022061703726649284
GS,0.02749432437121868,0.02749432437121868,0.027513286098837852,0.027513286098837852,0.027513286098837852,0.027513286098837852,0.027513286098837852,0.027513286098837852,0.027513286098837852,0.027513286098837852,0.027652423828840256,0.027652423828840256,0.027652423828840256,0.027652423828840256,0.027652423828840256,0.027652423828840256,0.027652423828840256,0.027652423828840256,0.027652423828840256,0.027818430215120316,0.027818430215120316,0.027818430215120316,0.027818430215120316,0.027818430215120316,0.027818430215120316,0.027818430215120316,0.027514314278960228,0.027514314278960228,0.027514314278960228,0.027514314278960228,0.027514314278960228,0.027514314278960228,0.027514314278960228,0.027514314278960228,0.027514314278960228,0.027396565303206444,0.027396565303206444,0.027396565303206444,0.027396565303206444,0.027396565303206444,0.027396565303206444,0.027396565303206444,0.027396565303206444,0.027396565303206444,0.02755945548415184,0.02755945548415184,0.02755945548415184,0.02755945548415184,0.02755945548415184,0.02755945548415184,0.02755945548415184,0.02755945548415184,0.02755945548415184,0.027565395459532738,0.027565395459532738,0.027565395459532738,0.027565395459532738,0.027565395459532738,0.027565395459532738,0.027565395459532738,0.027565395459532738,0.027565395459532738,0.02753918059170246,0.02753918059170246,0.02753918059170246,0.02753918059170246,0.02753918059170246,0.02753918059170246,0.02753918059170246,0.02753918059170246,0.027551336213946342,0.027551336213946342,0.027551336213946342,0.027551336213946342,0.027551336213946342,0.027551336213946342,0.027551336213946342,0.027551336213946342,0.027551336213946342,0.027551336213946342,0.027688201516866684,0.027688201516866684,0.027688201516866684,0.027688201516866684,0.027688201516866684,0.027688201516866684,0.027688201516866684,0.027688201516866684,0.0278751440346241,0.0278751440346241,0.0278751440346241,0.0278751440346241,0.0278751440346241,0.0278751440346241,0.0278751440346241,0.0278751440346241,0.0278751440346241,0.0278751440346241,0.027578214183449745,0.027578214183449745,0.027578214183449745,0.027578214183449745,0.027578214183449745,0.027578214183449745,0.027578214183449745,0.0274270698428154,0.0274270698428154,0.0274270698428154,0.0274270698428154,0.0274270698428154,0.0274270698428154,0.0274270698428154,0.0274270698428154,0.0274270698428154,0.027471762150526047,0.027471762150526047,0.027471762150526047,0.027471762150526047,0.027471762150526047,0.027471762150526047,0.027471762150526047,0.027471762150526047,0.027471762150526047,0.02734512835741043,0.02734512835741043,0.02734512835741043,0.02734512835741043,0.02734512835741043,0.02734512835741043,0.02734512835741043,0.02734512835741043,0.02734512835741043,0.02734512835741043,0.0272709671407938,0.0272709671407938,0.0272709671407938,0.0272709671407938,0.0272709671407938,0.0272709671407938,0.0272709671407938,0.0272709671407938,0.02726069651544094,0.02726069651544094,0.02726069651544094,0.02726069651544094,0.02726069651544094,0.02726069651544094,0.02726069651544094,0.02726069651544094,0.02726069651544094,0.02726069651544094,0.027467461302876472,0.027467461302876472,0.027467461302876472,0.027467461302876472,0.027467461302876472,0.027467461302876472,0.027467461302876472,0.027467461302876472,0.027620991691946983,0.027620991691946983,0.027620991691946983,0.027620991691946983,0.027620991691946983,0.027620991691946983,0.027620991691946983,0.027620991691946983,0.027620991691946983,0.02738119475543499,0.02738119475543499,0.02738119475543499,0.02738119475543499,0.02738119475543499,0.02738119475543499,0.02738119475543499,0.02738119475543499,0.02746456302702427,0.02746456302702427,0.02746456302702427,0.02746456302702427,0.02746456302702427,0.02746456302702427,0.02746456302702427,0.02746456302702427,0.02746456302702427,0.02746456302702427,0.027510959655046463,0.027510959655046463,0.027510959655046463,0.027510959655046463,0.027510959655046463,0.027510959655046463,0.027510959655046463,0.027510959655046463,0.02750280685722828,0.02750280685722828,0.02750280685722828,0.02750280685722828,0.02750280685722828,0.02750280685722828
Latitude,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821,41.2637821
Longitude,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479,28.7308479
Altitude_MSL,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430,120430
